t=2022-11-29T19:03:59+0000 lvl=info msg="starting web service" obj=web addr=0.0.0.0:4040
t=2022-11-29T19:04:00+0000 lvl=info msg="tunnel session started" obj=tunnels.session
t=2022-11-29T19:04:00+0000 lvl=info msg="client session established" obj=csess id=07c1d439cd00
t=2022-11-29T19:04:01+0000 lvl=info msg="started tunnel" obj=tunnels name="command_line (http)" addr=http://backend:5111 url=http://f2d3-62-16-0-35.ngrok.io
t=2022-11-29T19:04:01+0000 lvl=info msg="started tunnel" obj=tunnels name=command_line addr=http://backend:5111 url=https://f2d3-62-16-0-35.ngrok.io
t=2022-11-29T19:05:48+0000 lvl=info msg="join connections" obj=join id=5de56262c3f3 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:05:49+0000 lvl=info msg="join connections" obj=join id=0ddc53f16ae9 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:05:50+0000 lvl=info msg="join connections" obj=join id=76ef4513134c l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:05:51+0000 lvl=info msg="join connections" obj=join id=e7c917f90173 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:05:59+0000 lvl=info msg="join connections" obj=join id=0b01a8edc4cc l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:00+0000 lvl=info msg="join connections" obj=join id=c7a4d2ddec99 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:01+0000 lvl=info msg="join connections" obj=join id=54f27e85adb5 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:02+0000 lvl=info msg="join connections" obj=join id=cbc9b1f92c21 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:03+0000 lvl=info msg="join connections" obj=join id=9cad24fcb911 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:04+0000 lvl=info msg="join connections" obj=join id=ade0fc0c2db4 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:11+0000 lvl=info msg="join connections" obj=join id=b72b90e47132 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:12+0000 lvl=info msg="join connections" obj=join id=fc6aed7f2be0 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:14+0000 lvl=info msg="join connections" obj=join id=1443e7a86561 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:14+0000 lvl=info msg="join connections" obj=join id=ab73556c5744 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:15+0000 lvl=info msg="join connections" obj=join id=ac5fe22752f3 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:16+0000 lvl=info msg="join connections" obj=join id=689788c3ae38 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:18+0000 lvl=info msg="join connections" obj=join id=95018d4a3c5e l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:18+0000 lvl=info msg="join connections" obj=join id=d470086420b8 l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:19+0000 lvl=info msg="join connections" obj=join id=e54430f1da02 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:20+0000 lvl=info msg="join connections" obj=join id=4064a9fd3d12 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:21+0000 lvl=info msg="join connections" obj=join id=167c8d0b0fbc l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:22+0000 lvl=info msg="join connections" obj=join id=fe411fac2cc1 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:22+0000 lvl=info msg="join connections" obj=join id=425814c1f978 l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:23+0000 lvl=info msg="join connections" obj=join id=745d6afda768 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:23+0000 lvl=info msg="join connections" obj=join id=4f4f968c7215 l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:24+0000 lvl=info msg="join connections" obj=join id=1bb4d338e273 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:24+0000 lvl=info msg="join connections" obj=join id=25ffc2936b94 l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:25+0000 lvl=info msg="join connections" obj=join id=d804129615ed l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:26+0000 lvl=info msg="join connections" obj=join id=63f00fd79696 l=172.24.0.3:5111 r=34.196.237.253:9951
t=2022-11-29T19:06:26+0000 lvl=info msg="join connections" obj=join id=647a7763211f l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:27+0000 lvl=info msg="join connections" obj=join id=29a1a8f08b39 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:28+0000 lvl=info msg="join connections" obj=join id=f2c2f1984158 l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:28+0000 lvl=info msg="join connections" obj=join id=5ee0c50a9cc8 l=172.24.0.3:5111 r=34.196.237.253:9951
t=2022-11-29T19:06:28+0000 lvl=info msg="join connections" obj=join id=9b03755f2fb2 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:28+0000 lvl=info msg="join connections" obj=join id=b7a04a1162c5 l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:29+0000 lvl=info msg="join connections" obj=join id=ac62732b7ad7 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:30+0000 lvl=info msg="join connections" obj=join id=19030702d53f l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:30+0000 lvl=info msg="join connections" obj=join id=f8ebd1a396b5 l=172.24.0.3:5111 r=34.196.237.253:9951
t=2022-11-29T19:06:31+0000 lvl=info msg="join connections" obj=join id=d7e2301a0f52 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:32+0000 lvl=info msg="join connections" obj=join id=d7bb2572d6f1 l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:32+0000 lvl=info msg="join connections" obj=join id=b8ba3470b871 l=172.24.0.3:5111 r=34.196.237.253:9951
t=2022-11-29T19:06:32+0000 lvl=info msg="join connections" obj=join id=d8de03ff1fc0 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:34+0000 lvl=info msg="join connections" obj=join id=e57def4fe763 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:38+0000 lvl=info msg="join connections" obj=join id=4497aacddc36 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:39+0000 lvl=info msg="join connections" obj=join id=c506fe960a8b l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:40+0000 lvl=info msg="join connections" obj=join id=3f9f0ec4911f l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:41+0000 lvl=info msg="join connections" obj=join id=ec82ac75747f l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:42+0000 lvl=info msg="join connections" obj=join id=fba5643cb382 l=172.24.0.3:5111 r=34.196.237.253:21405
t=2022-11-29T19:06:43+0000 lvl=info msg="join connections" obj=join id=7d684e562d2c l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:48+0000 lvl=info msg="join connections" obj=join id=309a4a44fd1f l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:49+0000 lvl=info msg="join connections" obj=join id=62530394b5c7 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:50+0000 lvl=info msg="join connections" obj=join id=f80d3ce848bb l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:51+0000 lvl=info msg="join connections" obj=join id=7598a6387b3e l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:52+0000 lvl=info msg="join connections" obj=join id=a4226554a3e2 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:53+0000 lvl=info msg="join connections" obj=join id=b15d3667d51f l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:54+0000 lvl=info msg="join connections" obj=join id=355328fbfed4 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:55+0000 lvl=info msg="join connections" obj=join id=d605727e6255 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:56+0000 lvl=info msg="join connections" obj=join id=94ec5cbadf94 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:57+0000 lvl=info msg="join connections" obj=join id=b31195ad0872 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:58+0000 lvl=info msg="join connections" obj=join id=89749a00f566 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:06:59+0000 lvl=info msg="join connections" obj=join id=319cbe61477d l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:00+0000 lvl=info msg="join connections" obj=join id=3d4f0faac78c l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:00+0000 lvl=info msg="join connections" obj=join id=33f04d4959a5 l=172.24.0.3:5111 r=34.196.237.253:35384
t=2022-11-29T19:07:01+0000 lvl=info msg="join connections" obj=join id=2891190114fe l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:02+0000 lvl=info msg="join connections" obj=join id=e9c926d80380 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:04+0000 lvl=info msg="join connections" obj=join id=f8448c6758a0 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:04+0000 lvl=info msg="join connections" obj=join id=f470b972b2df l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:05+0000 lvl=info msg="join connections" obj=join id=0888cc606449 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:07+0000 lvl=info msg="join connections" obj=join id=5c2f9d036cbf l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:07+0000 lvl=info msg="join connections" obj=join id=0b6df86293e2 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:09+0000 lvl=info msg="join connections" obj=join id=4754e5c5e7d7 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:09+0000 lvl=info msg="join connections" obj=join id=35d1af39fae2 l=172.24.0.3:5111 r=34.196.237.253:35384
t=2022-11-29T19:07:11+0000 lvl=info msg="join connections" obj=join id=5d7a5660310f l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:11+0000 lvl=info msg="join connections" obj=join id=f43feb75cc53 l=172.24.0.3:5111 r=34.196.237.253:35384
t=2022-11-29T19:07:12+0000 lvl=info msg="join connections" obj=join id=d6e574067a5b l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:13+0000 lvl=info msg="join connections" obj=join id=205d0feab708 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:14+0000 lvl=info msg="join connections" obj=join id=7b4f9b491d46 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:15+0000 lvl=info msg="join connections" obj=join id=37c2ffb9e12d l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:17+0000 lvl=info msg="join connections" obj=join id=425154d0abc3 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:18+0000 lvl=info msg="join connections" obj=join id=dd1c2f8ce2d2 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:19+0000 lvl=info msg="join connections" obj=join id=d5eaadd9dde9 l=172.24.0.3:5111 r=34.196.237.253:35384
t=2022-11-29T19:07:19+0000 lvl=info msg="join connections" obj=join id=66718df35007 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:21+0000 lvl=info msg="join connections" obj=join id=a532d966de25 l=172.24.0.3:5111 r=34.196.237.253:35384
t=2022-11-29T19:07:22+0000 lvl=info msg="join connections" obj=join id=d9d52315b059 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:23+0000 lvl=info msg="join connections" obj=join id=630a85645986 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:29+0000 lvl=info msg="join connections" obj=join id=d4d65981c365 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:31+0000 lvl=info msg="join connections" obj=join id=5d210785321b l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:32+0000 lvl=info msg="join connections" obj=join id=90684b1c5ef6 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:41+0000 lvl=info msg="join connections" obj=join id=6d621a58e078 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:42+0000 lvl=info msg="join connections" obj=join id=3c08b847fce3 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:44+0000 lvl=info msg="join connections" obj=join id=9475fe5b92d4 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:44+0000 lvl=info msg="join connections" obj=join id=5e7ce8ec02d9 l=172.24.0.3:5111 r=34.196.237.253:14264
t=2022-11-29T19:07:45+0000 lvl=info msg="join connections" obj=join id=954c3567efd2 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:46+0000 lvl=info msg="join connections" obj=join id=b9ee404d609d l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:46+0000 lvl=info msg="join connections" obj=join id=697d7f1ffc1c l=172.24.0.3:5111 r=34.196.237.253:14264
t=2022-11-29T19:07:47+0000 lvl=info msg="join connections" obj=join id=8371dc730e9d l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:48+0000 lvl=info msg="join connections" obj=join id=bc4bc56f769f l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:49+0000 lvl=info msg="join connections" obj=join id=9cf6a8c7f646 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:50+0000 lvl=info msg="join connections" obj=join id=b22724617c95 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:51+0000 lvl=info msg="join connections" obj=join id=b2ca94e12667 l=172.24.0.3:5111 r=34.196.237.253:65451
t=2022-11-29T19:07:52+0000 lvl=info msg="join connections" obj=join id=0d61078ab886 l=172.24.0.3:5111 r=34.196.237.253:65451
